"FLIGHT_KEY","TAIL_NUMBER","FLIGHT_NUMBER","CANCELLED","DIVERTED","ORIGIN_AIRPORT","DESTINATION_AIRPORT","CUSTOMER_ID","THE_YEAR","THE_MONTH","THE_DAY","DB_SOURCE"
"561","N3LWAA","235","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"2902","N563UW","604","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2915","N3JWAA","235","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"2696","N826AW","2069","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3059","N789AA","391","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"4603","N963UW","2146","0","0","JFK","BOS","107","2018","9","4","FLIGHT_2018"
"1578","N730US","829","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4251","N958UW","2162","0","0","JFK","BOS","10","2018","6","16","FLIGHT_2018"
"2599","N665AW","1919","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3403","N832AW","1715","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2752","N3BEAA","330","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3159","N3AEAA","83","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"1288","N3FMAA","67","0","0","JFK","AUS","10","2017","1","1","FLIGHT_2017"
"3772","N937AT","2666","0","0","JFK","BOS","106","2018","4","1","FLIGHT_2018"
"23","N3FLAA","84","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"2026","N3GFAA","1443","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"4670","N925AT","2673","0","0","JFK","BOS","109","2018","7","16","FLIGHT_2018"
"591","N3JLAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"210","N3CWAA","193","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"3804","N988AT","2666","0","0","JFK","BOS","105","2018","4","6","FLIGHT_2018"
"4587","N923AT","2669","0","0","JFK","BOS","102","2018","8","31","FLIGHT_2018"
"2553","N701UW","1795","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3306","N3GPAA","2580","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"3866","N927AT","2678","0","0","JFK","BOS","107","2018","2","25","FLIGHT_2018"
"4200","N954AT","2692","0","0","JFK","BOS","101","2018","4","23","FLIGHT_2018"
"4566","N921AT","2680","0","0","JFK","BOS","103","2018","8","25","FLIGHT_2018"
"232","N3ENAA","1653","1","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"1548","N912UY","670","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2358","N565UW","413","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3544","N929AT","2672","0","0","JFK","BOS","106","2018","1","12","FLIGHT_2018"
"2962","N924US","445","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"852","N3HKAA","291","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"1437","N3MEAA","1443","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"3265","N766US","1970","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"510","N3AYAA","143","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"792","N3KMAA","178","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"1731","N827AW","1715","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4072","N954AT","2692","0","0","JFK","BOS","104","2018","5","12","FLIGHT_2018"
"920","N3CHAA","330","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3555","N944UW","2160","0","0","JFK","BOS","106","2018","1","12","FLIGHT_2018"
"3939","N967AT","2668","0","0","JFK","BOS","103","2018","3","12","FLIGHT_2018"
"27","N3JVAA","291","0","0","JFK","AUS","106","2017","1","1","FLIGHT_2017"
"1597","N914UY","670","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"1231","N805AW","1723","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"5054","N3DJAA","199","0","0","JFK","BOS","108","2017","8","18","FLYU_FLIGHTS"
"1195","N3HYAA","199","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"4447","N891AT","2672","0","0","JFK","BOS","106","2018","5","30","FLIGHT_2018"
"5098","N3DSAA","193","1","0","JFK","BOS","104","2017","3","15","FLYU_FLIGHTS"
"359","N3GLAA","1653","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"781","N3GHAA","193","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"2351","N3GDAA","67","0","0","JFK","AUS","104","2017","1","1","FLIGHT_2017"
"4717","N952UW","2122","0","0","JFK","BOS","101","2018","7","29","FLIGHT_2018"
"313","N3GBAA","2314","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"962","N3KHAA","84","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"3240","N5FSAA","199","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"1757","N827AW","2063","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"5110","N3KVAA","199","1","0","JFK","BOS","106","2017","9","10","FLYU_FLIGHTS"
"4131","N958AT","2672","0","0","JFK","BOS","109","2018","4","12","FLIGHT_2018"
"403","N3AJAA","1096","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"1252","N3LLAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"1957","N925UY","413","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4147","N974AT","2688","0","0","JFK","BOS","103","2018","4","14","FLIGHT_2018"
"4176","N709EV","5074","0","0","JFK","BHM","10","2018","4","19","FLIGHT_2018"
"3520","N927AT","2696","0","0","JFK","BOS","104","2018","1","7","FLIGHT_2018"
"3962","N957UW","2126","0","0","JFK","BOS","104","2018","3","16","FLIGHT_2018"
"4997","N3JYAA","2314","0","0","JFK","BOS","105","2017","1","6","FLYU_FLIGHTS"
"418","N3KCAA","84","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1791","N3FJAA","1443","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2989","N3CLAA","235","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"3886","N989AT","2674","0","0","JFK","BOS","105","2018","3","2","FLIGHT_2018"
"1466","N3JHAA","199","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"414","N3CBAA","193","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"2283","N3GUAA","67","0","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"2312","N763US","1843","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2229","N197UW","604","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2830","N3CBAA","67","0","0","JFK","AUS","100","2017","1","1","FLIGHT_2017"
"3627","N893AT","2694","0","0","JFK","BOS","108","2018","1","19","FLIGHT_2018"
"846","N3JYAA","291","0","0","JFK","AUS","101","2017","1","1","FLIGHT_2017"
"3352","N126UW","2069","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4171","N920AT","2666","0","0","JFK","BOS","105","2018","4","17","FLIGHT_2018"
"2234","N3HXAA","1443","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3117","N3FTAA","199","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"4272","N967AT","2678","0","0","JFK","BOS","109","2018","6","19","FLIGHT_2018"
"2986","N3LHAA","67","0","0","JFK","AUS","108","2017","1","1","FLIGHT_2017"
"1061","N3KDAA","235","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"2407","N555AY","1970","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"1741","N3AWAA","84","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1899","N916US","670","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2202","N3KFAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"3771","N950UW","2126","0","0","JFK","BOS","105","2018","4","1","FLIGHT_2018"
"2959","N3CMAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1196","N128UW","1919","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"4786","N943AT","2684","0","0","JFK","BOS","106","2018","12","4","FLIGHT_2018"
"4798","N615QX","5301","0","0","JFK","BHM","107","2018","12","8","FLIGHT_2018"
"4805","N979AT","2670","0","0","JFK","BOS","103","2018","12","10","FLIGHT_2018"
"1566","N544UW","1970","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2659","N575UW","1831","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"107","N3FMAA","84","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"1835","N549UW","1737","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2174","N833AW","1715","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3455","N723UW","852","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3624","N893AT","2686","0","0","JFK","BOS","105","2018","1","19","FLIGHT_2018"
"1785","N3JDAA","84","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"4158","N978AT","2688","0","0","JFK","BOS","103","2018","4","15","FLIGHT_2018"
"58","N3GGAA","2314","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1401","N712US","829","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4001","N893AT","2668","0","0","JFK","BOS","10","2018","5","1","FLIGHT_2018"
"3983","N951UW","2121","0","0","JFK","BOS","103","2018","4","29","FLIGHT_2018"
"2793","N3GFAA","199","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"4414","N934AT","2674","0","0","JFK","BOS","106","2018","5","25","FLIGHT_2018"
"1653","N3MLAA","235","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1217","N756US","1922","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2254","N758US","2019","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3409","N770UW","1793","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"4152","N978AT","2672","0","0","JFK","BOS","108","2018","4","15","FLIGHT_2018"
"3654","N995AT","2682","0","0","JFK","BOS","102","2018","1","22","FLIGHT_2018"
"4700","N949UW","2146","0","0","JFK","BOS","106","2018","7","24","FLIGHT_2018"
"1627","N710UW","829","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"1283","N3KJAA","235","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"1897","N919US","413","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2513","N976UY","1967","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2246","N818AW","1842","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4785","N963UW","2146","0","0","JFK","BOS","105","2018","12","4","FLIGHT_2018"
"554","N3ETAA","67","0","0","JFK","AUS","106","2017","1","1","FLIGHT_2017"
"870","N3CHAA","291","0","0","JFK","AUS","103","2017","1","1","FLIGHT_2017"
"2614","N3ENAA","235","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"2473","N117UW","1919","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"578","N3JYAA","2314","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"328","N3DDAA","193","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"2027","N3HSAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"2719","N3EJAA","84","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"4559","N944UW","2156","0","0","JFK","BOS","107","2018","8","21","FLIGHT_2018"
"4870","N955UW","2156","0","0","JFK","BOS","101","2018","9","30","FLIGHT_2018"
"1101","N110UW","1919","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2133","N3FDAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"2185","N585UW","1862","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"4730","N752EV","5074","0","0","JFK","BHM","103","2018","8","2","FLIGHT_2018"
"4215","N906AT","2668","0","0","JFK","BOS","105","2018","4","27","FLIGHT_2018"
"2786","N3ANAA","330","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4984","N954AT","2692","0","0","JFK","BOS","105","2018","11","30","FLIGHT_2018"
"2567","N3CJAA","235","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"2661","N801AW","1842","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2448","N3KTAA","84","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"4841","N948UW","2162","0","0","JFK","BOS","106","2018","12","21","FLIGHT_2018"
"4667","N967UW","2156","0","0","JFK","BOS","106","2018","7","15","FLIGHT_2018"
"4248","N949UW","2168","0","0","JFK","BOS","107","2018","6","15","FLIGHT_2018"
"64","N3LUAA","2314","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"2371","N924US","600","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3932","N967AT","2680","0","0","JFK","BOS","107","2018","3","11","FLIGHT_2018"
"2344","N535UW","670","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3105","N821AW","1793","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"5010","N3GNAA","2314","0","0","JFK","BOS","104","2017","2","27","FLYU_FLIGHTS"
"72","N3CJAA","1653","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"471","N3DHAA","178","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1201","N3HYAA","235","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1241","N545UW","1970","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"1320","N3HMAA","84","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"2085","N3HJAA","67","0","0","JFK","AUS","106","2017","1","1","FLIGHT_2017"
"161","N3DJAA","1653","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"835","N3JJAA","1664","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"1499","N832AW","1715","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2596","N3JYAA","199","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"2651","N604AW","1919","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3430","N3KWAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3918","N954UW","2121","0","0","JFK","BOS","104","2018","3","9","FLIGHT_2018"
"4533","N954UW","2128","0","0","JFK","BOS","103","2018","8","16","FLIGHT_2018"
"512","N3JCAA","67","0","0","JFK","AUS","108","2017","1","1","FLIGHT_2017"
"1127","N555AY","670","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"1416","N3AKAA","84","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2143","N122US","1919","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"4347","N717JL","2676","0","0","JFK","BOS","107","2018","7","6","FLIGHT_2018"
"4024","N979AT","2690","0","0","JFK","BOS","100","2018","5","4","FLIGHT_2018"
"706","N3CYAA","335","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2334","N3BPAA","67","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"2809","N3DWAA","199","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"226","N3EYAA","1653","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"1565","N575UW","670","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3130","N820AW","2069","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"4573","N955AT","2666","0","0","JFK","BOS","10","2018","8","26","FLIGHT_2018"
"1549","N580UW","1970","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"4506","N967AT","2688","0","0","JFK","BOS","10","2018","6","10","FLIGHT_2018"
"5089","N3BMAA","291","1","0","JFK","AUS","105","2017","2","9","FLYU_FLIGHTS"
"3743","N967AT","2676","0","0","JFK","BOS","10","2018","3","26","FLIGHT_2018"
"2497","N155UW","873","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2521","N510UW","600","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4468","N906AT","2668","0","0","JFK","BOS","105","2018","6","4","FLIGHT_2018"
"3250","N111US","2069","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"5012","N3BVAA","193","0","0","JFK","BOS","106","2017","3","5","FLYU_FLIGHTS"
"1551","N119US","2069","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"1891","N740UW","1723","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2044","N3ADAA","235","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3246","N192UW","2057","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3510","N957AT","2696","0","0","JFK","BOS","105","2018","1","5","FLIGHT_2018"
"4564","N945UW","2128","0","0","JFK","BOS","101","2018","8","24","FLIGHT_2018"
"648","N3DXAA","1664","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1735","N3KSAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"1807","N578UW","670","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2547","N3JYAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3947","N963UW","2151","0","0","JFK","BOS","100","2018","3","12","FLIGHT_2018"
"3633","N977AT","2678","0","0","JFK","BOS","103","2018","1","20","FLIGHT_2018"
"424","N3LMAA","84","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1099","N757UW","1715","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3282","N768US","1970","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"4461","N985AT","2682","0","0","JFK","BOS","109","2018","6","3","FLIGHT_2018"
"4007","N970AT","2686","0","0","JFK","BOS","105","2018","5","1","FLIGHT_2018"
"4874","N963AT","2670","0","0","JFK","BOS","105","2018","11","1","FLIGHT_2018"
"2355","N753US","2070","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2708","N580UW","1830","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"1542","N832AW","2070","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"2082","N768US","2069","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2571","N3FDAA","330","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"1130","N721UW","1849","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3229","N561UW","600","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"4429","N995AT","2668","0","0","JFK","BOS","10","2018","5","27","FLIGHT_2018"
"2337","N537UW","600","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2045","N714US","1773","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"1679","N3FUAA","1443","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"1253","N3LRAA","235","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2011","N3KRAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3175","N813AW","1715","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2415","N723UW","829","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"977","N3GHAA","67","0","0","JFK","AUS","108","2017","1","1","FLIGHT_2017"
"348","N3DCAA","291","0","0","JFK","AUS","103","2017","1","1","FLIGHT_2017"
"914","N3CLAA","330","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"1402","N552UW","445","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"493","N3HCAA","84","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"2228","N3LBAA","84","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"2948","N804AW","2070","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"592","N3JWAA","335","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"497","N3KFAA","335","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"1801","N191UW","1737","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2300","N3KFAA","67","0","0","JFK","AUS","108","2017","1","1","FLIGHT_2017"
"2998","N3AHAA","83","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"3709","N958UW","2131","0","0","JFK","BOS","109","2018","3","20","FLIGHT_2018"
"4407","N957UW","2151","0","0","JFK","BOS","10","2018","5","22","FLIGHT_2018"
"513","N3BHAA","235","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"1105","N751UW","1922","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2395","N5FPAA","199","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"3262","N192UW","1831","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2883","N127UW","1919","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"4260","N964AT","2676","0","0","JFK","BOS","108","2018","6","17","FLIGHT_2018"
"4343","N971AT","2675","0","0","JFK","BOS","103","2018","7","6","FLIGHT_2018"
"3961","N925AT","2666","0","0","JFK","BOS","103","2018","3","16","FLIGHT_2018"
"4231","N967AT","2692","0","0","JFK","BOS","101","2018","6","11","FLIGHT_2018"
"1889","N3FAAA","199","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3294","N157UW","2057","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"1763","N190UW","1737","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2297","N3FGAA","1443","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3572","N975AT","2696","0","0","JFK","BOS","101","2018","1","14","FLIGHT_2018"
"4089","N972AT","2678","0","0","JFK","BOS","10","2018","5","14","FLIGHT_2018"
"4908","N738EV","5314","0","0","JFK","BHM","106","2018","11","9","FLIGHT_2018"
"1234","N833AW","1922","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"1462","N545UW","879","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3571","N991AT","2692","0","0","JFK","BOS","100","2018","1","14","FLIGHT_2018"
"3801","N934AT","2676","0","0","JFK","BOS","102","2018","4","5","FLIGHT_2018"
"4354","N993AT","2675","0","0","JFK","BOS","103","2018","7","8","FLIGHT_2018"
"4949","N906AT","2672","0","0","JFK","BOS","103","2018","11","19","FLIGHT_2018"
"3219","N3CTAA","330","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"4057","N753EV","4943","0","0","JFK","BHM","100","2018","5","10","FLIGHT_2018"
"1523","N3HTAA","235","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"4341","N717JL","2692","0","0","JFK","BOS","101","2018","7","3","FLIGHT_2018"
"1457","N583UW","1820","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3242","N756US","1945","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"4209","N971AT","2696","0","0","JFK","BOS","10","2018","4","24","FLIGHT_2018"
"4907","N923AT","2692","0","0","JFK","BOS","105","2018","11","9","FLIGHT_2018"
